省份,城市,区域,商圈,资源名称,详细地址,楼盘类型,楼栋数量,单元门数量,楼盘价格,住户数量,入住年份,广告限制,大门口媒体面数,单元内媒体数,其他媒体面数,总媒体面数
河南省,郑州市,金水区,商鼎路商圈,锦城山庄,英协路商城路交叉口向北200米路东,,11,11.0,10623,425,2003,,2,58,0,60
河南省,郑州市,金水区,博览中心商圈,东方首府未来城,商城路10号附3号,,15,15.0,12579,2763,2013,,8,0,0,8
河南省,郑州市,金水区,大石桥商圈,廊桥水岸,郑州市金水区金水路与南阳路交叉口,,1,2.0,12000,154,2007,,2,4,0,6
河南省,郑州市,管城回族区,梁湖商圈,馨家园,郑州市管城回族区经开第一大街与经南五路交叉口,,16,21.0,12000,9800,2014,,4,42,0,46
河南省,郑州市,金水区,沙门商圈,衙府三号三期,郑州市金水区花园路与金牛路交叉口东路南,,2,9.0,9592,499,2008,,2,0,0,2
河南省,郑州市,新郑市,黄河南路商圈,宏光鑫城,千宁街3号,,12,12.0,18403,473,2008,,3,0,0,3
河南省,郑州市,二七区,齐礼阎商圈,兴华南街168号院,兴华南街168号院,,18,57.0,14083,624,2010,,2,114,0,116
河南省,郑州市,中原区,奥体中心西商圈,柳湖佳苑西院,玉祥路,,5,5.0,8086,624,2001,,2,0,0,2
河南省,郑州市,管城回族区,南五里堡商圈,铁道安宁家园,通站路127号,,3,3.0,8686,680,2010,,1,0,0,1
河南省,郑州市,金水区,东十里铺商圈,滨河绿苑,商城东路236号,,9,9.0,13327,680,2009,,4,0,0,4
河南省,郑州市,金水区,兴隆铺商圈,天明森林国际公寓,东风路北50米,,3,3.0,11666,681,2009,,2,0,0,2
河南省,郑州市,金水区,凤凰台商圈,升龙玺园,货站街172号,,9,9.0,12053,711,2013,,4,8,0,12
河南省,郑州市,管城回族区,陇海东路商圈,铁道祥和苑,货站街124号,,9,9.0,6300,336,2008,,2,0,0,2
河南省,郑州市,中原区,新悦荟购物中心,谦祥万和城B区,长椿路与莲花街交汇处北100米,,9,9.0,11526,1553,2010,,8,0,0,8
河南省,郑州市,管城回族区,南五里堡商圈,永恒理想广场,航海东路466号,,6,8.0,15378,2213,2015,,6,0,0,6
河南省,郑州市,金水区,郑州东站商圈,晖达新天地一期,七里河北路南50米,,6,63.0,18334,1141,2017,,4,16,0,20
河南省,郑州市,金水区,金水东路商圈,祥盛小区,祥盛街39号,,2,2.0,23495,266,2006,,2,7,0,9
河南省,郑州市,金水区,沙口路商圈,摩尔时代,沙口路126号,,3,3.0,10706,639,2009,,2,0,0,2
河南省,郑州市,金水区,姚砦·聂庄商圈,锦江国际花园,未来路黄河路向南100米路东,,13,21.0,11458,1191,2004,,2,0,0,2
河南省,郑州市,惠济区,金洼商圈,千鹿山小区,迎宾路17号,,7,7.0,13811,763,2016,,4,12,0,16
河南省,郑州市,管城回族区,航海广场商圈,中岳七里香堤,紫东路156号,,12,12.0,12545,3742,2017,,6,0,0,6
河南省,郑州市,管城回族区,南三环商圈,城南春天,南三环240号,,9,9.0,8698,196,2008,,2,0,0,2
河南省,郑州市,二七区,医学院商圈,中苑名都,中原东路与大学北路交叉口东南角,,6,6.0,12734,1711,2011,,2,1,0,3
河南省,郑州市,中原区,新悦荟购物中心,谦祥万和城A区,长椿路与莲花街交汇处北100米,,12,6.0,11848,1903,2014,,6,0,0,6
河南省,郑州市,中原区,新悦荟购物中心,谦祥万和城C区,长椿路与莲花街交汇处北100米,,10,10.0,11891,2201,2017,,4,0,0,4
河南省,郑州市,管城回族区,航海广场商圈,海伦城市风铃,未来路869号,,3,3.0,9567,874,2008,,4,0,0,4
河南省,郑州市,中原区,郑州大学商圈,保利文化广场尚园,科学大道与雪松路交汇处东北角,,10,10.0,15500,882,2013,,11,0,0,11
河南省,郑州市,二七区,二七万达商圈,和兴嘉苑,长江中路11号院,,6,6.0,10963,100,2012,,2,0,0,2
河南省,郑州市,二七区,碧沙岗商圈,绿洲书苑,棉纺东路26号,,6,6.0,15211,224,2004,,2,0,0,2
河南省,郑州市,金水区,关虎屯商圈,河南省团校1号高层住宅区,丰产路北,,3,3.0,10684,216,2008,,2,0,0,2
河南省,郑州市,惠济区,毛庄商圈,苏屯5号院,清华园路与纪元路交叉口东南,,9,9.0,6500,1189,2023,,3,2,0,5
河南省,郑州市,金水区,凤凰台商圈,凤凰城D区7号楼,郑汴路玉凤路南150米路西,,5,5.0,11209,2575,2013,,2,0,0,2
河南省,郑州市,管城回族区,城东南路商圈,奥兰和园,城东路笼海路向南500米,,9,9.0,16508,1360,2021,,7,0,0,7
河南省,郑州市,管城回族区,西周商圈,瑞豪上林苑,西刘街29号,,6,6.0,11039,551,2018,,2,0,0,2
河南省,郑州市,金水区,金水东路商圈,晖达新领地二期,中兴路与正光街,,8,19.0,15669,1170,2012,,2,18,0,20
河南省,郑州市,金水区,金水东路商圈,晖达新领地一，三期,中兴路与正光街,,13,39.0,17839,901,2019,,2,78,0,80
河南省,郑州市,二七区,齐礼阎商圈,兰亭雅苑,淮南街32号,,6,6.0,10157,244,2002,,2,0,0,2
河南省,郑州市,管城回族区,郑州文庙商圈,天伦凤凰城,凤凰路15号,,2,2.0,8683,280,1998,,2,0,0,2
河南省,郑州市,中原区,中原锦艺城商圈,盛润锦绣城西苑,棉纺西路18号,,9,9.0,15630,4962,2015,,2,0,0,2
河南省,郑州市,二七区,荆胡商圈,荆胡小区1号院,绿水路72号,,4,4.0,5843,800,2015,,6,0,0,6
河南省,郑州市,二七区,荆胡商圈,荆胡小区2号院,荆胡东路旁,,4,4.0,6200,650,2017,,4,0,0,4
河南省,郑州市,二七区,荆胡商圈,荆胡小区5号院,大学路荆胡3号院对面,,9,9.0,5986,2728,2018,,6,0,0,6
河南省,郑州市,二七区,荆胡商圈,荆胡小区8号院,郑平公路南水北调大桥东南角,,6,6.0,7338,1756,2003,,2,0,0,2
河南省,郑州市,二七区,荆胡商圈,荆胡小区7号院(北院),梁庄街23号,,9,6.0,9800,680,2012,,4,0,0,4
河南省,郑州市,二七区,荆胡商圈,荆胡小区7号院(南院),梁庄街23号,,9,6.0,9800,680,2012,,2,0,0,2
河南省,郑州市,二七区,荆胡商圈,荆胡小区6号院,秀水街25号,,6,6.0,5900,1016,1999,,8,0,0,8
河南省,郑州市,二七区,荆胡商圈,荆胡小区19号院,金海路与四季路交叉口南100米,,9,6.0,6286,960,2019,,2,0,0,2
河南省,郑州市,二七区,荆胡商圈,荆胡小区3号院,秀水路267号-6号,,6,6.0,6500,880,2017,,6,0,0,6
河南省,郑州市,管城回族区,站马屯商圈,站马屯翰苑,花溪南路,,6,6.0,5986,1194,2011,,2,2,0,4
河南省,郑州市,管城回族区,汇美茂购物中心商圈,站马屯韶苑,花溪南路,,6,6.0,7500,1128,2000,,2,0,0,2
河南省,郑州市,管城回族区,,站马屯鸿苑,花溪南路,,9,6.0,7652,2457,2009,,4,0,0,4
河南省,郑州市,二七区,郑州火车站商圈,铁道天润花园,京广北路7号院,,5,6.0,14945,323,2014,,1,0,0,1
河南省,郑州市,二七区,京广南路商圈,铁道家园,京广中路18号院,,60,60.0,12934,1601,2003,,4,0,0,4
河南省,郑州市,二七区,郑州火车站商圈,铁道雅博苑,郑州火车站地铁站A口782米,,1,1.0,7953,680,2010,,3,0,0,3
河南省,郑州市,二七区,站马屯商圈,站马屯新苑A区,郑州市管城回族区宇通路/紫荆山南路(路口),,9,9.0,6686,2214,2017,,6,0,0,6
河南省,郑州市,管城回族区,东周商圈,尚书苑,郑州市管城回族区农业南路与商都路交叉口,,13,13.0,20118,1102,2012,,4,0,0,4
河南省,郑州市,管城回族区,博览中心商圈,紫云小区,货站街162号,,10,10.0,9109,1120,2002,,2,0,0,2
河南省,郑州市,二七区,郑州站商圈,后301小区,京广中路41号院,,4,4.0,12461,525,2005,,1,0,0,1
河南省,郑州市,金水区,民航路商圈,新鑫花园,机场路91号,,6,6.0,12861,1183,2004,,7,0,0,7
河南省,郑州市,金水区,黄河南路商圈,豫法东苑,祥盛街11号,,8,24.0,28140,506,2007,,2,23,0,25
河南省,郑州市,金水区,金水东路商圈,晖达商务,郑州市金水区金水东路/中兴路(路口),,1,2.0,18334,1141,2017,,2,0,0,2
河南省,郑州市,管城回族区,陇海东路商圈,民乐新居,关南街与豆腐砦街交叉北60米,,3,6.0,5443,680,2006,,2,0,0,2
河南省,郑州市,中原区,桐淮商圈,聚龙花园,秦岭路252号,,6,6.0,11594,879,2012,,4,0,0,4
河南省,郑州市,惠济区,省体育中心商圈,固城新区1号院,金杯路连霍高速交叉口向南300米路东,,9,9.0,5093,1261,1994,,2,0,0,2
河南省,郑州市,管城回族区,郑州文庙商圈,交运小区,陇海东路10号,,9,9.0,9601,561,1996,,4,0,0,4
河南省,郑州市,金水区,中央商务区商圈,河南宋基青少年儿童活动中心,郑州市金水区九如东路-道路,,9,9.0,9800,680,2013,,2,0,0,2
河南省,郑州市,惠济区,金洼商圈,迎宾路三号3期,开元路与荷花街交叉口西北240米,,11,11.0,9800,680,2014,,6,22,0,28
河南省,郑州市,二七区,郑密路商圈,锦绣家园,金沙江路156-21号,,6,6.0,8680,1668,2020,,2,0,0,2
河南省,郑州市,金水区,柳林商圈,天伦琥珀名城美树馆,天伦路9号,,9,9.0,10804,1673,2007,,1,0,0,1
河南省,郑州市,管城回族区,郑州南站商圈,绿地水泽苑,裕国路与延祥路交叉口,,9,9.0,10868,1189,2020,,4,0,0,4
河南省,郑州市,管城回族区,郑州南站商圈,绿地盈翠苑,豫三路南香江路西,,10,10.0,12318,572,2021,,3,0,0,3
河南省,郑州市,金水区,关虎屯商圈,郑州市第九中学家属院,俭学街12号,,9,9.0,21581,262,2001,,1,0,0,1
河南省,郑州市,金水区,海滩寺商圈,星威花园,红旗路6号,,2,2.0,11122,157,2003,,2,0,0,2
河南省,郑州市,金水区,东风路商圈,阳光新城小区,郑州市金水区鑫苑路26号,,10,19.0,17934,1920,2010,,1,0,0,1
河南省,郑州市,管城回族区,南五里堡商圈,铁道安顺家园,金山路郑州铁路局动车运用所对面,,4,4.0,7486,636,2017,,1,0,0,1
河南省,郑州市,中原区,西流湖商圈,启明村小区,瑞达路11号,,9,9.0,8300,464,1992,,2,0,0,2
河南省,郑州市,中原区,郑州大学商圈,丁香丽景苑,丁香里与科学大道交叉口西南100米,,9,9.0,10067,1004,2017,,1,0,0,1
河南省,郑州市,惠济区,黄河迎宾馆商圈,邙山新区,开元路19号,,10,10.0,10353,154,2013,,2,0,0,2
河南省,郑州市,金水区,南阳新村,裕华文锦园,生产路7号,,3,3.0,11363,180,2003,,2,0,0,2
河南省,郑州市,金水区,关虎屯商圈,都市名座,农科路34号,,2,6.0,12928,680,2002,,1,0,0,1
河南省,郑州市,金水区,黄河南路商圈,怡景嘉园,兴荣街32号,,4,4.0,16460,612,2009,,2,0,0,2
河南省,郑州市,管城回族区,博览中心商圈,亿嘉未来国际,陇海东路329号院,,1,1.0,10626,512,2011,,2,0,0,2
河南省,郑州市,管城回族区,博览中心商圈,路路通万喜名家,陇海东路4号,,6,6.0,10224,238,2006,,2,0,0,2
河南省,郑州市,管城回族区,东周商圈,东方鼎盛二期,郑州市管城回族区东方鼎盛时代-二期,,3,3.0,23595,246,2010,,8,0,0,8
河南省,郑州市,管城回族区,东周商圈,东方鼎盛御府,和光街1号,,9,9.0,26003,477,2016,,4,0,0,4
河南省,郑州市,管城回族区,果树所商圈,阳光城9号院,中州大道长江东路向东500米,,12,20.0,13460,2313,2017,,8,0,0,8
河南省,郑州市,中原区,碧沙岗商圈,宏江瀚苑,百花路229号,,9,9.0,19066,4642,2018,,46,0,0,46
河南省,郑州市,二七区,京广南路商圈,玫瑰花园,长江中路105号,,9,9.0,13138,824,2009,,4,0,0,4
河南省,郑州市,金水区,金达路商圈,杨槐新佳苑一期,文轩路与慧城大道交叉口北200米,,9,9.0,5300,1184,2019,,6,0,0,6
河南省,郑州市,中原区,西流湖公园南商圈,新园小区,陇海西路379号,,9,9.0,11164,308,2012,,1,0,0,1
河南省,郑州市,管城回族区,果树所商圈,金岱李五号院,腾飞路与尚庄南街交叉口东460米,,9,9.0,4400,620,1995,,6,0,0,6
河南省,郑州市,金水区,沙门商圈,柳林中心校家属院,花园北路与水科路交叉口东60米,,6,6.0,9386,238,1999,,2,0,0,2
河南省,郑州市,二七区,京广南路商圈,铁道阳光佳苑,京广中路13号,,6,6.0,9953,144,2005,,2,0,0,2
河南省,郑州市,惠济区,省体育中心,裕华美欣,长柳路6号,,6,6.0,8979,1176,2010,,2,0,0,2
河南省,郑州市,惠济区,惠济区政府商圈,裕华会园,江山路与滨河路交叉口东北角,,9,9.0,11583,1658,2022,,5,0,0,5
河南省,郑州市,金水区,同乐商圈,裕华文桂园,明达路5号,,9,9.0,13185,681,2017,,1,0,0,1
河南省,郑州市,惠济区,同乐商圈,裕华文清园,南阳路198号,,9,9.0,9789,312,2006,,1,0,0,1
河南省,郑州市,惠济区,毛庄商圈,苏屯6号院,纪元路与清华园路交叉口东380米,,8,8.0,6704,1894,2019,,6,0,0,6
河南省,郑州市,金水区,会展中心商圈,绿城水岸名苑,建业路金水路交叉口向南200米路东,,10,10.0,11491,1602,2014,,2,0,0,2
河南省,郑州市,中原区,京广南路商圈,永安街35号院,永安街京广路交叉口向西100米路南,,25,25.0,9353,1493,1998,,4,0,0,4
河南省,郑州市,金水区,杨君刘商圈,家和万事世别墅区,国基路与中州大道交叉口向西,,58,58.0,28483,123,2004,,3,0,0,3
河南省,郑州市,惠济区,贾河商圈,郑州双桥新区,科技路与江山路交叉口西200米路北,,12,28.0,12000,2031,2023,沐足SPA,4,0,0,4
河南省,郑州市,惠济区,省体育中心商圈,裕华广场,三全路与长兴路交叉口,,3,3.0,15000,200,2014,,1,2,0,3
河南省,郑州市,金水区,关虎屯商圈,文博雅园,郑州市金水区文博雅园,,3,3.0,17026,264,2012,,1,0,0,1
河南省,郑州市,中原区,西流湖商圈,西湖桃李园,中原区西岗街6号,,2,3.0,6226,487,2016,,2,0,0,2
河南省,郑州市,管城回族区,果树所商圈,阳光城8号院,尚庄路2号,,25,25.0,18250,2131,2017,沐足SPA,23,0,0,23
河南省,郑州市,中原区,月季公园商圈,铁道丽景苑,嵩山北路105号院,,3,3.0,7697,320,2010,,2,0,0,2
河南省,郑州市,管城回族区,营岗商圈,瑞锦玉兰园,经南四路与十三大街交叉口向东200米路南,,7,12.0,12000,600,2022,,2,0,0,2
河南省,郑州市,中原区,秦岭路商圈,金源第一城,秦岭路棉纺路交叉口南100米路西,,22,40.0,12000,1656,2008,,4,0,0,4
河南省,郑州市,金水区,兴隆铺商圈,心语雅园,南阳路北三环交叉口南100路东,,7,14.0,11000,340,2015,,4,0,0,4
河南省,郑州市,金水区,王砦商圈,普罗旺世丹枫白露,丰华北路与国基路交叉口北100米路西,,43,43.0,20000,158,2009,,1,0,0,1
河南省,郑州市,管城回族区,东大街商圈,长江广场B座,东大街与紫荆山交叉口向东200米路路北,,2,2.0,13000,500,2015,,2,0,0,2
河南省,郑州市,中原区,陇海商圈,富田陇海花园,陇海路勤劳街西100米路南,,11,40.0,12000,603,2003,,2,0,0,2
河南省,郑州市,管城回族区,郑东商业中心,宇泰佳苑,郑州市管城回族区康平路/榆林北路(路口),,2,2.0,17000,500,2011,,1,0,0,1
河南省,郑州市,二七区,二七广场商圈,和平苑,建设路与京广路交叉口向东1000米路北,,1,1.0,15000,176,2008,,1,0,0,1
河南省,郑州市,金水区,龙鼎广场,龙腾盛世,祥盛街与黄河南路交叉口向东100米路北,,10,16.0,23000,544,2008,,3,0,0,3
河南省,郑州市,中原区,后河芦商圈,中原分局公安局家属院,华山路中原路交叉口南100米路东,,3,8.0,9400,105,1995,,1,0,0,1
河南省,郑州市,二七区,二七万达,长江一号,长江路京广路交差口东南角,,17,38.0,15000,3000,2019,,4,0,0,4
河南省,郑州市,管城回族区,梁湖商圈,盛和四期,经开第二大街与博识路交叉口向南50米路西,,7,11.0,9000,1200,2022,,8,0,0,8
河南省,郑州市,新郑市,双湖大道地铁口,龙湖壹品,梅山路与淮海路交叉口,,6,11.0,7500,751,2015,,1,0,0,1
河南省,郑州市,新郑市,龙湖广场,龙泊桂园,泰山路与紫荆山南路交叉口向东200米路北,,21,31.0,8000,937,2011,,2,0,0,2
河南省,郑州市,惠济区,金达路,甲六院,迎宾路与花园路交叉口向东100米路南,,26,26.0,20000,60,2012,,1,0,0,1
河南省,郑州市,金水区,,锦华苑（区委家属院）,文劳路与信息学院路向西50米路南,,4,11.0,11000,340,2006,,1,0,0,1
河南省,郑州市,金水区,,康桥朗城,郑州市金水区海亮时代ONE,,15,20.0,12000,2100,2016,,4,0,0,4
河南省,郑州市,管城回族区,,永丰新都三期,紫云路与长江路交叉口向北100米路东,,7,12.0,9000,700,2014,,1,0,0,1
河南省,郑州市,管城回族区,,豫武花园,郑州市管城回族区七里河南路与西周路交叉口,,3,7.0,15000,274,2012,,2,0,0,2
河南省,郑州市,二七区,,豫景园,丹青路与西三环交叉口向东100米路南,,17,38.0,10000,1300,2015,,2,0,0,2
河南省,郑州市,二七区,,南岗刘新居,铜山南路与右江路交叉口向南路西,,9,16.0,11000,1600,2021,,2,0,0,2
河南省,郑州市,金水区,南阳新村地铁口,家天下,南阳路群办路交叉口向南50米路东,,12,25.0,16819,2100,2008,"低俗医疗,女性生理期用品,沐足SPA,计生用品",4,0,0,4
河南省,郑州市,惠济区,,大河龙城,迎宾路与香山路交叉口向西100米路北,,120,100.0,15000,1100,2005,,8,0,0,8
河南省,郑州市,金水区,大石桥地铁口,优胜花园,优胜南路南阳路交叉口东100米,,10,33.0,12000,4566,2010,,2,0,0,2
河南省,郑州市,中原区,,启福花园,郑州市汝河路与华山路交叉口,,36,98.0,12000,1000,2017,,4,0,0,4
河南省,郑州市,管城回族区,,东明花园,东明路与商城路交叉口向南100米路东,,4,18.0,10000,410,2002,,1,0,0,1
河南省,郑州市,惠济区,,绿地璀璨天城,江山路与北三环交叉口向北50米路西,,16,25.0,10000,3900,2019,,13,0,0,13
河南省,郑州市,中原区,李江沟地铁口,启福中原,昆仑路汝河路交叉口南100米路西,,20,51.0,13400,2300,2010,"低俗医疗,医疗保健,沐足SPA",3,0,0,3
河南省,郑州市,管城回族区,,远征都市港湾,城东路与城北路南10米路东,,8,25.0,14000,361,2004,,2,0,0,2
河南省,郑州市,金水区,通泰路站地铁口,龙鑫苑,通泰路41号,,8,34.0,13000,388,2006,,2,0,0,2
河南省,郑州市,金水区,宝龙城市广场,龙湖花园(天赋路),天赋路36号,,23,58.0,18000,632,2018,,3,0,0,3
河南省,郑州市,金水区,,郑州清华园,兴隆铺路与南阳路交叉口向西200米路北,,33,103.0,9000,1600,2006,,3,0,0,3
河南省,郑州市,管城回族区,,绿地海珀兰轩,南三环与黄河路交叉口,,11,34.0,15000,1332,2016,,6,0,0,6
河南省,郑州市,金水区,,国龙水岸,黄河南路与宏图街交叉口西200路南,,10,21.0,12000,420,2006,,2,0,0,2
河南省,郑州市,管城回族区,,美之域,黄河南路与宏图街交叉口向北10米,,1,2.0,12000,310,2009,,2,0,0,2
河南省,郑州市,二七区,,滨河花园一期,大顺路与双铁路交叉口向南100米路西,,8,15.0,9000,2000,2018,,3,0,0,3
河南省,郑州市,管城回族区,,春天花园,长江东路与通站路交叉口向西100米路北,,11,32.0,11000,900,2012,,1,0,0,1
河南省,郑州市,管城回族区,,海知音,商都路与十里铺街,,9,23.0,10000,1100,2007,,4,0,0,4
